year,period,periodName,value,calculations.pct_changes.12,ID,area_name,laus_check,item_name
1992,M02,February,136.5,3.7,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1992,M01,January,135.9,2.7,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M12,December,135.5,3.7,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M11,November,135.4,3.8,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M10,October,135.1,3.1,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M09,September,134.9,3.6,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M08,August,134.4,4.2,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M07,July,133.3,4.0,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M06,June,133.3,4.5,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M05,May,132.0,3.9,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M04,April,131.2,3.7,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M03,March,131.4,4.5,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M02,February,131.6,5.4,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1991,M01,January,132.3,6.5,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M12,December,130.7,6.3,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M11,November,130.4,5.9,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M10,October,131.1,6.2,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M09,September,130.2,5.9,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M08,August,129.0,4.5,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M07,July,128.2,4.5,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M06,June,127.5,3.8,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M05,May,127.0,3.3,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M04,April,126.5,3.8,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M03,March,125.7,4.3,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M02,February,124.9,4.3,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
1990,M01,January,124.2,3.8,CUURS49BSA0L2,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less shelter
2005,M12,December,199.0,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2005,M10,October,201.7,2.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2005,M08,August,198.7,2.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2005,M06,June,196.9,1.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2005,M04,April,198.3,2.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2005,M02,February,197.0,1.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2004,M12,December,195.4,2.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2004,M10,October,196.2,1.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2004,M08,August,194.6,1.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2004,M06,June,195.0,1.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2004,M04,April,194.2,0.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2004,M02,February,194.0,-0.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2003,M12,December,191.6,0.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2003,M10,October,192.6,0.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2003,M08,August,192.7,1.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2003,M06,June,192.8,1.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2003,M04,April,193.9,2.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2003,M02,February,194.3,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2002,M12,December,189.8,1.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2002,M10,October,191.0,1.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2002,M08,August,190.1,1.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2002,M06,June,189.8,1.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2002,M04,April,189.6,1.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2002,M02,February,188.0,1.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2001,M12,December,187.4,3.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2001,M10,October,188.6,4.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2001,M08,August,187.9,5.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2001,M06,June,187.9,6.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2001,M04,April,186.0,5.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2001,M02,February,184.8,6.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2000,M12,December,181.0,5.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2000,M10,October,180.3,4.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2000,M08,August,178.6,4.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2000,M06,June,176.2,4.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2000,M04,April,175.8,3.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2000,M02,February,173.6,4.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1999,M12,December,171.6,4.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1999,M10,October,172.3,4.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1999,M08,August,170.6,4.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1999,M06,June,169.0,3.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1999,M04,April,169.4,4.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1999,M02,February,166.5,3.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1998,M12,December,164.5,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1998,M10,October,164.3,2.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1998,M08,August,163.7,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1998,M06,June,162.6,3.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1998,M04,April,161.7,3.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1998,M02,February,160.3,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M12,December,159.7,4.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M11,November,159.8,3.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M10,October,159.7,3.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M09,September,158.8,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M08,August,158.3,3.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M07,July,157.8,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M06,June,157.1,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M05,May,156.9,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M04,April,156.8,3.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M03,March,156.4,4.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M02,February,155.1,3.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1997,M01,January,154.1,2.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M12,December,153.2,2.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M11,November,154.1,2.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M10,October,154.1,2.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M09,September,153.6,2.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M08,August,152.9,2.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M07,July,153.2,2.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M06,June,152.5,2.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M05,May,152.4,2.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M04,April,151.2,1.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M03,March,150.1,1.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M02,February,150.5,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1996,M01,January,150.2,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M12,December,149.4,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M11,November,149.7,1.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M10,October,149.9,2.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M09,September,149.7,1.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M08,August,148.9,1.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M07,July,148.9,1.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M06,June,149.1,2.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M05,May,148.7,2.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M04,April,148.9,2.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M03,March,148.4,1.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M02,February,147.8,2.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1995,M01,January,147.6,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M12,December,146.8,1.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M11,November,147.2,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M10,October,146.8,1.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M09,September,146.9,2.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M08,August,146.8,2.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M07,July,146.4,2.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M06,June,145.6,1.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M05,May,145.8,0.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M04,April,145.5,0.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M03,March,145.6,1.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M02,February,144.9,1.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1994,M01,January,145.0,1.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M12,December,144.4,1.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M11,November,144.6,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M10,October,144.5,1.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M09,September,144.0,1.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M08,August,143.6,2.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M07,July,143.5,2.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M06,June,143.6,2.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M05,May,144.5,3.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M04,April,144.4,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M03,March,143.4,2.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M02,February,143.2,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1993,M01,January,142.8,3.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M12,December,142.1,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M11,November,142.0,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M10,October,142.1,3.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M09,September,141.5,2.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M08,August,140.5,2.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M07,July,140.0,2.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M06,June,139.8,2.8,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M05,May,139.9,3.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M04,April,139.6,4.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M03,March,140.0,3.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M02,February,139.0,3.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1992,M01,January,138.4,2.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M12,December,137.9,3.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M11,November,137.9,3.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M10,October,137.7,3.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M09,September,137.9,4.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M08,August,137.3,4.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M07,July,136.4,4.3,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M06,June,136.0,4.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M05,May,134.6,4.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M04,April,134.1,3.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M03,March,134.7,4.7,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M02,February,134.5,5.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1991,M01,January,135.1,6.2,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M12,December,133.6,5.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M11,November,133.2,5.9,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M10,October,133.1,5.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M09,September,132.5,5.5,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M08,August,131.6,3.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M07,July,130.8,3.6,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M06,June,130.2,4.1,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M05,May,129.4,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M04,April,129.3,4.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M03,March,128.6,3.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M02,February,127.8,4.0,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
1990,M01,January,127.2,3.4,CUURS49BSA0L5,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less medical care
2005,M12,December,206.7,1.6,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2005,M10,October,206.5,1.4,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2005,M08,August,204.9,1.1,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2005,M06,June,204.1,0.7,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2005,M04,April,205.2,1.2,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2005,M02,February,205.5,1.2,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2004,M12,December,203.4,1.4,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2004,M10,October,203.7,1.5,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2004,M08,August,202.7,1.1,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2004,M06,June,202.7,0.9,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2004,M04,April,202.8,0.6,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2004,M02,February,203.1,0.3,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2003,M12,December,200.6,1.0,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2003,M10,October,200.7,0.5,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2003,M08,August,200.5,0.8,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2003,M06,June,200.9,1.1,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2003,M04,April,201.6,1.6,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2003,M02,February,202.5,2.4,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2002,M12,December,198.6,1.0,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2002,M10,October,199.8,1.6,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
2002,M08,August,198.9,1.6,CUURS49BSA0LE,"San Francisco-Oakland-Hayward, CA",SanFrancisco-Oakland-Hayward,All items less energy
